"date","oil_no","price","order_cnt","amount","pay_amount","discountAmount","refuelLiters"
"2023-04-17","60199053",6.02,821,582153.10,582153.10,0.00,109894.98
"2023-04-17","62050661",2.30,2,118.28,118.28,0.00,51.43
"2023-04-17","90325752",48.00,14,16323.84,16323.84,0.00,340.08
"2023-04-18","60000288",1.00,117,117346.66,117346.66,0.00,117346.66
"2023-04-18","60000292",2.32,1136,59037.69,59037.69,0.00,23820.20
"2023-04-18","60000304",7.85,169,42008.40,42008.40,0.00,5351.60
"2023-04-18","60000305",7.84,58354,16415740.26,16415740.26,0.00,2090792.92
"2023-04-18","60000313",8.34,43791,16436691.03,16436691.03,0.00,1967909.31
"2023-04-18","60000317",9.52,3797,1653379.90,1653379.90,0.00,173322.11
"2023-04-18","60000359",7.50,29903,22028877.18,22028877.18,0.00,2931959.79
"2023-04-18","60033428",7.50,1672,1779629.83,1779629.83,0.00,237072.71
"2023-04-18","60170825",6.05,1258,82314.67,82314.67,0.00,13770.53
"2023-04-18","60199053",5.72,728,585654.96,585654.96,0.00,117905.95
"2023-04-18","90325752",48.00,20,19783.20,19783.20,0.00,412.15
"2023-04-19","60000288",1.00,56,20056.49,20056.49,0.00,20056.49
"2023-04-19","60000292",2.30,1450,70958.55,70958.55,0.00,30736.80
"2023-04-19","60000304",7.85,128,34176.08,34176.08,0.00,4353.83
"2023-04-19","60000305",7.84,70002,19622327.28,19622327.28,0.00,2498488.73
"2023-04-19","60000312",8.35,13,5972.53,5972.53,0.00,715.30
"2023-04-19","60000313",8.34,51530,19369468.08,19369468.08,0.00,2318531.91
"2023-04-19","60000317",9.53,4469,1975081.61,1975081.61,0.00,207222.02
"2023-04-19","60000359",7.50,38566,30657385.98,30657385.98,0.00,4081510.45
"2023-04-19","60033428",7.50,2145,2444120.81,2444120.81,0.00,325513.35
"2023-04-19","60170825",6.43,1018,69860.75,69860.75,0.00,11049.19
"2023-04-19","60199053",5.16,516,387483.50,387483.50,0.00,79081.30
"2023-04-19","90325752",48.00,15,14532.48,14532.48,0.00,302.76
"2023-04-20","60000288",1.00,150,92976.68,92976.68,0.00,92976.68
"2023-04-20","60000291",1.00,4,800.00,800.00,0.00,800.00
"2023-04-20","60000292",2.30,1587,77414.06,77414.06,0.00,33570.60
"2023-04-20","60000304",7.85,364,98499.90,98499.90,0.00,12532.84
"2023-04-20","60000305",7.84,75501,21137703.85,21137703.85,0.00,2691745.44
"2023-04-20","60000312",8.35,21,7195.95,7195.95,0.00,861.80
"2023-04-20","60000313",8.34,54043,20364514.10,20364514.10,0.00,2437577.11
"2023-04-20","60000317",9.52,4829,2099509.79,2099509.79,0.00,220179.18
"2023-04-20","60000359",7.50,43693,36426790.93,36426790.93,0.00,4844584.18
"2023-04-20","60033428",7.50,2361,2787772.15,2787772.15,0.00,371016.77
"2023-04-20","60170825",6.12,1988,143863.43,143863.43,0.00,23946.89
"2023-04-20","60199053",6.18,842,587926.29,587926.29,0.00,107835.52
"2023-04-20","62050661",2.30,2,85.41,85.41,0.00,37.14
"2023-04-20","90325752",48.00,13,12135.36,12135.36,0.00,252.82
"2023-04-21","60000288",1.00,360,119604.35,119604.35,0.00,119604.35
"2023-04-21","60000292",2.31,1854,89114.19,89114.19,0.00,38409.65
"2023-04-21","60000304",7.85,210,55595.26,55595.26,0.00,7082.51
"2023-04-21","60000305",7.84,75217,21077355.11,21077355.11,0.00,2683345.93
"2023-04-21","60000312",8.35,31,11101.64,11101.64,0.00,1329.59
"2023-04-21","60000313",8.34,55897,21005670.59,21005670.59,0.00,2515021.75
"2023-04-21","60000317",9.52,5168,2254738.32,2254738.32,0.00,236331.39
"2023-04-21","60000359",7.50,43313,37887536.72,37887536.72,0.00,5040776.28
"2023-04-21","60033428",7.49,2942,3623430.29,3623430.29,0.00,482472.11
"2023-04-21","60170825",5.99,1950,132296.08,132296.08,0.00,22332.05
"2023-04-21","60199053",5.83,1098,878821.19,878821.19,0.00,169648.25
"2023-04-21","62050661",2.30,2,74.26,74.26,0.00,32.29
"2023-04-21","90325752",48.00,15,14906.88,14906.88,0.00,310.56
"2023-04-22","60000288",1.00,234,173305.45,173305.45,0.00,173305.45
"2023-04-22","60000292",2.31,1527,82977.43,82977.43,0.00,35050.19
"2023-04-22","60000304",7.85,190,48034.40,48034.40,0.00,6119.37
"2023-04-22","60000305",7.84,64991,17721825.45,17721825.45,0.00,2255912.44
"2023-04-22","60000312",8.34,22,7830.80,7830.80,0.00,906.33
"2023-04-22","60000313",8.34,47243,17642219.11,17642219.11,0.00,2111273.07
"2023-04-22","60000317",9.52,3941,1711769.87,1711769.87,0.00,179621.51
"2023-04-22","60000359",7.50,39119,35441144.30,35441144.30,0.00,4716826.39
"2023-04-22","60033428",7.49,2589,3298462.66,3298462.66,0.00,439817.25
"2023-04-22","60170825",6.13,1793,123878.95,123878.95,0.00,20565.66
"2023-04-22","60199053",5.98,909,765484.09,765484.09,0.00,147924.27
"2023-04-22","62050661",2.30,4,188.12,188.12,0.00,81.80
"2023-04-22","90325752",48.00,10,9422.40,9422.40,0.00,196.30
"2023-04-23","60000288",1.00,99,42028.92,42028.92,0.00,42028.92
"2023-04-23","60000292",2.32,1338,68032.78,68032.78,0.00,29199.81
"2023-04-23","60000304",7.78,130,35986.93,35986.93,0.00,4532.36
"2023-04-23","60000305",7.84,65172,18367405.65,18367405.65,0.00,2339161.64
"2023-04-23","60000312",8.35,16,6734.05,6734.05,0.00,806.48
"2023-04-23","60000313",8.34,48632,18403098.61,18403098.61,0.00,2202654.54
"2023-04-23","60000317",9.53,4137,1811430.89,1811430.89,0.00,189981.88
"2023-04-23","60000359",7.50,34090,31127257.85,31127257.85,0.00,4143636.62
"2023-04-23","60033428",7.50,2331,3151346.42,3151346.42,0.00,419881.76
"2023-04-23","60170825",6.11,1956,143830.47,143830.47,0.00,23964.53
"2023-04-23","60199053",6.28,1069,858622.54,858622.54,0.00,157739.43
"2023-04-23","62050661",2.30,1,27.00,27.00,0.00,11.74
"2023-04-23","90325752",48.00,11,10355.52,10355.52,0.00,215.74
"2023-04-24","60000288",1.00,95,49878.40,49878.40,0.00,49878.40
"2023-04-24","60000291",1.00,2,400.00,400.00,0.00,400.00
"2023-04-24","60000292",2.31,1488,73690.98,73690.98,0.00,31896.79
"2023-04-24","60000304",7.85,222,59066.83,59066.83,0.00,7524.78
"2023-04-24","60000305",7.84,74195,20848502.25,20848502.25,0.00,2654287.37
"2023-04-24","60000312",8.35,27,9335.30,9335.30,0.00,1118.02
"2023-04-24","60000313",8.34,53561,20153004.77,20153004.77,0.00,2411946.93
"2023-04-24","60000317",9.52,4819,2121668.83,2121668.83,0.00,222502.49
"2023-04-24","60000359",7.50,40403,34748279.03,34748279.03,0.00,4626314.72
"2023-04-24","60033428",7.49,2652,3288359.78,3288359.78,0.00,438339.12
"2023-04-24","60170825",5.95,1327,89049.22,89049.22,0.00,15192.27
"2023-04-24","60199053",5.33,594,501911.54,501911.54,0.00,99986.04
"2023-04-24","62050661",2.30,1,63.52,63.52,0.00,27.62
"2023-04-24","90325752",48.00,16,17643.36,17643.36,0.00,367.57
"2023-04-25","60000288",1.00,258,208524.17,208524.17,0.00,208524.17
"2023-04-25","60000292",2.31,1460,71663.88,71663.88,0.00,30951.39
"2023-04-25","60000304",7.85,232,61574.86,61574.86,0.00,7844.34
"2023-04-25","60000305",7.84,74916,20940965.19,20940965.19,0.00,2666185.75
"2023-04-25","60000312",8.35,28,11214.88,11214.88,0.00,1343.15
"2023-04-25","60000313",8.34,56693,21266296.89,21266296.89,0.00,2546154.98
"2023-04-25","60000317",9.52,4872,2116436.63,2116436.63,0.00,221970.49
"2023-04-25","60000359",7.50,42727,37772160.82,37772160.82,0.00,5034861.51
"2023-04-25","60033428",7.47,2794,3434139.22,3434139.22,0.00,459937.32
"2023-04-25","60170825",5.83,1056,74402.33,74402.33,0.00,12782.01
"2023-04-25","60199053",6.39,493,372655.14,372655.14,0.00,68480.26
"2023-04-25","62050661",2.30,2,201.52,201.52,0.00,87.62
"2023-04-25","90325752",48.00,16,18247.68,18247.68,0.00,380.16
"2023-04-26","60000288",1.00,154,83342.65,83342.65,0.00,83342.65
"2023-04-26","60000291",1.00,2,400.00,400.00,0.00,400.00
"2023-04-26","60000292",2.32,1204,60334.67,60334.67,0.00,26018.80
"2023-04-26","60000304",7.84,300,79085.76,79085.76,0.00,10049.59
"2023-04-26","60000305",7.84,70970,19864230.69,19864230.69,0.00,2528701.66
"2023-04-26","60000312",8.35,31,10637.53,10637.53,0.00,1273.98
"2023-04-26","60000313",8.34,52579,19656504.78,19656504.78,0.00,2352699.20
"2023-04-26","60000317",9.52,4671,2006932.66,2006932.66,0.00,210593.31
"2023-04-26","60000359",7.50,39774,34561476.66,34561476.66,0.00,4599993.62
"2023-04-26","60033428",7.47,2705,3197483.72,3197483.72,0.00,427800.13
"2023-04-26","60170825",6.01,1791,119367.89,119367.89,0.00,20044.35
"2023-04-26","60199053",6.05,734,531185.81,531185.81,0.00,99281.57
"2023-04-26","90325752",48.00,16,15726.24,15726.24,0.00,327.63
"2023-04-27","60000288",1.00,294,257403.63,257403.63,0.00,257403.63
"2023-04-27","60000292",2.31,1351,64911.69,64911.69,0.00,27218.36
"2023-04-27","60000304",7.82,342,86671.41,86671.41,0.00,11031.97
"2023-04-27","60000305",7.84,73879,20446630.79,20446630.79,0.00,2602838.93
"2023-04-27","60000312",8.35,16,5488.55,5488.55,0.00,657.36
"2023-04-27","60000313",8.34,57104,21125921.64,21125921.64,0.00,2528867.17
"2023-04-27","60000317",9.52,4814,2082723.20,2082723.20,0.00,218499.23
"2023-04-27","60000359",7.50,39412,33756704.51,33756704.51,0.00,4499971.82
"2023-04-27","60033428",7.46,2539,3219661.10,3219661.10,0.00,431863.06
"2023-04-27","60170825",6.08,1640,111774.29,111774.29,0.00,18812.04
"2023-04-27","60199053",6.35,807,576053.94,576053.94,0.00,103651.00
"2023-04-27","62050661",2.30,2,94.78,94.78,0.00,41.21
"2023-04-27","90325752",48.00,10,9455.04,9455.04,0.00,196.98
"2023-04-28","60000288",1.00,340,274675.33,274675.33,0.00,274675.33
"2023-04-28","60000291",1.00,4,349.49,349.49,0.00,349.49
"2023-04-28","60000292",2.32,1168,54402.43,54402.43,0.00,23600.63
"2023-04-28","60000304",7.85,362,90022.29,90022.29,0.00,11431.90
"2023-04-28","60000305",7.84,89689,24041695.82,24041695.82,0.00,3062143.33
"2023-04-28","60000312",8.35,28,9107.58,9107.58,0.00,1090.77
"2023-04-28","60000313",8.34,72500,25740565.67,25740565.67,0.00,3081808.78
"2023-04-28","60000317",9.52,5948,2470240.84,2470240.84,0.00,259105.79
"2023-04-28","60000359",7.50,38373,29569894.07,29569894.07,0.00,3946355.99
"2023-04-28","60033428",7.47,2280,2469236.78,2469236.78,0.00,330574.15
"2023-04-28","60170825",6.23,1579,111809.37,111809.37,0.00,18364.91
"2023-04-28","60199053",6.21,684,466492.46,466492.46,0.00,86133.17
"2023-04-28","62050661",2.30,11,453.47,453.47,0.00,197.18
"2023-04-28","90325752",48.00,17,18379.68,18379.68,0.00,382.91
"2023-04-29","60000288",1.00,163,55872.93,55872.93,0.00,55872.93
"2023-04-29","60000291",1.00,1,200.00,200.00,0.00,200.00
"2023-04-29","60000292",2.31,1061,51060.63,51060.63,0.00,21601.61
"2023-04-29","60000304",7.72,333,85099.16,85099.16,0.00,11023.75
"2023-04-29","60000305",7.71,83913,22084022.32,22084022.32,0.00,2860094.09
"2023-04-29","60000312",8.21,38,13773.54,13773.54,0.00,1677.74
"2023-04-29","60000313",8.20,66912,23299586.89,23299586.89,0.00,2837236.71
"2023-04-29","60000317",9.46,5190,2127114.51,2127114.51,0.00,224783.83
"2023-04-29","60000359",7.36,32858,30705052.81,30705052.81,0.00,4173307.02
"2023-04-29","60033428",7.30,2629,3520574.93,3520574.93,0.00,480991.85
"2023-04-29","60078231",6.58,1,6000.00,6000.00,0.00,911.86
"2023-04-29","60170825",6.27,1634,120316.42,120316.42,0.00,19501.78
"2023-04-29","60199053",6.35,640,462685.22,462685.22,0.00,83010.91
"2023-04-29","62050661",2.30,3,78.19,78.19,0.00,34.00
"2023-04-29","90325752",48.00,16,15787.20,15787.20,0.00,328.90
"2023-04-30","60000288",1.00,106,72416.26,72416.26,0.00,72416.26
"2023-04-30","60000292",2.31,770,43288.99,43288.99,0.00,17834.59
"2023-04-30","60000304",7.72,159,40786.68,40786.68,0.00,5283.62
"2023-04-30","60000305",7.71,72633,18958873.76,18958873.76,0.00,2454395.68
"2023-04-30","60000312",8.21,39,11160.28,11160.28,0.00,1359.42
"2023-04-30","60000313",8.20,60215,21043998.35,21043998.35,0.00,2561440.38
"2023-04-30","60000317",9.46,4494,1857352.05,1857352.05,0.00,196348.74
"2023-04-30","60000359",7.36,25150,22444473.11,22444473.11,0.00,3056390.81
"2023-04-30","60033428",7.30,1990,2553154.59,2553154.59,0.00,349103.14
"2023-04-30","60170825",6.16,2131,150572.09,150572.09,0.00,24905.03
"2023-04-30","60199053",6.28,725,545031.92,545031.92,0.00,98082.76
"2023-04-30","62050661",2.30,4,172.43,172.43,0.00,74.98
"2023-05-01","60000288",1.00,45,17467.01,17467.01,0.00,17467.01
"2023-05-01","60000292",2.30,539,28313.50,28313.50,0.00,12273.10
"2023-05-01","60000304",7.72,215,57378.44,57378.44,0.00,7390.89
"2023-05-01","60000305",7.71,61034,15977521.68,15977521.68,0.00,2068198.54
"2023-05-01","60000312",8.21,31,9880.42,9880.42,0.00,1203.49
"2023-05-01","60000313",8.20,50219,17727343.94,17727343.94,0.00,2157664.66
"2023-05-01","60000317",9.46,3797,1577846.40,1577846.40,0.00,166703.57
"2023-05-01","60000359",7.36,17117,16394008.68,16394008.68,0.00,2229800.34
"2023-05-01","60033428",7.30,1151,1484876.29,1484876.29,0.00,202973.65
"2023-05-01","60170825",5.93,1649,120745.40,120745.40,0.00,20665.20
"2023-05-01","60199053",5.75,521,358714.10,358714.10,0.00,67089.12
"2023-05-02","60000288",1.00,46,11053.11,11053.11,0.00,11053.11
"2023-05-02","60000291",1.00,1,32.54,32.54,0.00,32.54
"2023-05-02","60000292",2.30,765,38081.46,38081.46,0.00,16491.02
"2023-05-02","60000304",7.72,386,94710.14,94710.14,0.00,12233.37
"2023-05-02","60000305",7.71,66599,17486875.53,17486875.53,0.00,2264288.01
"2023-05-02","60000312",8.21,32,10868.62,10868.62,0.00,1323.86
"2023-05-02","60000313",8.20,54892,19455511.89,19455511.89,0.00,2368599.35
"2023-05-02","60000317",9.46,4128,1725324.87,1725324.87,0.00,182309.63
"2023-05-02","60000359",7.36,22051,20290130.27,20290130.27,0.00,2759571.64
"2023-05-02","60033428",7.33,1353,1671726.65,1671726.65,0.00,227810.15
"2023-05-02","60170825",6.06,1771,121494.47,121494.47,0.00,20184.42
"2023-05-02","60199053",5.84,567,343800.98,343800.98,0.00,64130.12
"2023-05-02","62050661",2.30,8,229.25,229.25,0.00,99.70
"2023-05-03","60000288",1.00,49,19087.55,19087.55,0.00,19087.55
"2023-05-03","60000292",2.30,792,38176.19,38176.19,0.00,16441.13
"2023-05-03","60000304",7.72,110,29305.24,29305.24,0.00,3796.22
"2023-05-03","60000305",7.71,62875,16759174.27,16759174.27,0.00,2169207.12
"2023-05-03","60000312",8.21,24,8497.64,8497.64,0.00,1035.07
"2023-05-03","60000313",8.20,47766,17151512.36,17151512.36,0.00,2088459.58
"2023-05-03","60000317",9.45,3851,1610777.61,1610777.61,0.00,170240.66
"2023-05-03","60000359",7.36,24192,21648561.96,21648561.96,0.00,2941215.37
"2023-05-03","60033428",7.31,1693,2289078.50,2289078.50,0.00,312529.52
"2023-05-03","60170825",6.10,1317,90653.59,90653.59,0.00,15039.37
"2023-05-03","60199053",5.81,725,513199.58,513199.58,0.00,97307.97
"2023-05-03","62050661",2.30,5,222.48,222.48,0.00,96.74
"2023-05-04","60000288",1.00,31,10970.44,10970.44,0.00,10970.44
"2023-05-04","60000292",2.31,1283,64995.29,64995.29,0.00,27461.48
"2023-05-04","60000304",7.72,218,56703.25,56703.25,0.00,7345.53
"2023-05-04","60000305",7.71,72315,20119343.74,20119343.74,0.00,2604637.94
"2023-05-04","60000312",8.21,18,6422.83,6422.83,0.00,782.32
"2023-05-04","60000313",8.20,54157,20121110.22,20121110.22,0.00,2449564.62
"2023-05-04","60000317",9.45,4400,1912259.15,1912259.15,0.00,202065.61
"2023-05-04","60000359",7.36,35555,30652687.31,30652687.31,0.00,4163583.29
"2023-05-04","60033428",7.33,2430,3288844.03,3288844.03,0.00,448315.16
"2023-05-04","60170825",5.96,1252,91406.48,91406.48,0.00,15526.30
"2023-05-04","60199053",5.77,630,446168.28,446168.28,0.00,83585.71
"2023-05-04","62050661",2.30,6,160.06,160.06,0.00,69.61
"2023-05-05","60000288",1.00,86,51394.88,51394.88,0.00,51394.88
"2023-05-05","60000292",2.30,1475,70977.09,70977.09,0.00,30749.35
"2023-05-05","60000304",7.72,242,65985.33,65985.33,0.00,8547.84
"2023-05-05","60000305",7.71,78463,21745553.30,21745553.30,0.00,2815668.43
"2023-05-05","60000312",8.21,26,9336.29,9336.29,0.00,1137.20
"2023-05-05","60000313",8.20,57575,21378079.37,21378079.37,0.00,2603019.04
"2023-05-05","60000317",9.45,4855,2087086.10,2087086.10,0.00,220547.90
"2023-05-05","60000359",7.36,37752,33329880.66,33329880.66,0.00,4533341.36
"2023-05-05","60033428",7.18,3085,4525593.75,4525593.75,0.00,633498.66
"2023-05-05","60170825",5.90,1663,116470.89,116470.89,0.00,19915.68
"2023-05-05","60199053",5.60,912,664844.19,664844.19,0.00,130330.61
"2023-05-05","62050661",2.30,1,19.96,19.96,0.00,8.68
"2023-05-06","60000288",1.00,75,21323.59,21323.59,0.00,21323.59
"2023-05-06","60000291",1.00,2,400.00,400.00,0.00,400.00
"2023-05-06","60000292",2.31,1450,75421.07,75421.07,0.00,30712.19
"2023-05-06","60000304",7.72,172,44485.94,44485.94,0.00,5762.75
"2023-05-06","60000305",7.71,71964,19750768.02,19750768.02,0.00,2555772.51
"2023-05-06","60000312",8.21,28,10454.72,10454.72,0.00,1273.45
"2023-05-06","60000313",8.20,53987,19796508.19,19796508.19,0.00,2410152.63
"2023-05-06","60000317",9.45,4621,1958604.04,1958604.04,0.00,206961.18
"2023-05-06","60000359",7.35,36531,33200037.04,33200037.04,0.00,4526136.26
"2023-05-06","60033428",7.05,4095,6004003.98,6004003.98,0.00,858822.61
"2023-05-06","60170825",6.46,1454,100090.88,100090.88,0.00,15753.10
"2023-05-06","60199053",5.84,831,640115.51,640115.51,0.00,122766.52
"2023-05-06","62050661",2.30,2,47.43,47.43,0.00,20.63
"2023-05-07","60000288",1.00,109,34905.36,34905.36,0.00,34905.36
"2023-05-07","60000292",2.30,1050,54560.13,54560.13,0.00,23738.16
"2023-05-07","60000304",7.69,279,72455.91,72455.91,0.00,9381.67
"2023-05-07","60000305",7.71,60172,16034830.51,16034830.51,0.00,2075510.67
"2023-05-07","60000312",8.21,33,10705.20,10705.20,0.00,1303.97
"2023-05-07","60000313",8.20,47724,17275959.88,17275959.88,0.00,2103205.78
"2023-05-07","60000317",9.46,3914,1675253.90,1675253.90,0.00,177039.88
"2023-05-07","60000359",7.35,28087,27141110.05,27141110.05,0.00,3696828.35
"2023-05-07","60033428",7.04,3571,5499907.00,5499907.00,0.00,789438.39
"2023-05-07","60170825",6.03,1531,107409.50,107409.50,0.00,18046.08
"2023-05-07","60199053",5.28,634,513537.67,513537.67,0.00,105603.06
"2023-05-08","60000288",1.00,42,22445.35,22445.35,0.00,22445.35
"2023-05-08","60000292",2.30,1405,70720.72,70720.72,0.00,30687.81
"2023-05-08","60000304",7.72,263,65667.27,65667.27,0.00,8506.67
"2023-05-08","60000305",7.71,74530,20540035.25,20540035.25,0.00,2659075.79
"2023-05-08","60000312",8.21,32,11731.32,11731.32,0.00,1428.97
"2023-05-08","60000313",8.20,55945,20623392.01,20623392.01,0.00,2510377.74
"2023-05-08","60000317",9.45,4963,2155275.03,2155275.03,0.00,227794.89
"2023-05-08","60000359",7.35,39063,34135972.64,34135972.64,0.00,4643950.34
"2023-05-08","60033428",7.08,3623,5175691.79,5175691.79,0.00,738853.62
"2023-05-08","60170825",5.81,1534,104463.55,104463.55,0.00,18177.30
"2023-05-08","60199053",5.11,786,543487.12,543487.12,0.00,112850.31
"2023-05-08","62050661",2.30,2,78.36,78.36,0.00,34.07
"2023-05-09","60000288",1.00,37,16581.10,16581.10,0.00,16581.10
"2023-05-09","60000292",2.31,1451,72526.28,72526.28,0.00,29183.18
"2023-05-09","60000304",7.72,241,64657.61,64657.61,0.00,8375.75
"2023-05-09","60000305",7.71,72459,19963869.03,19963869.03,0.00,2583987.76
"2023-05-09","60000312",8.21,23,9440.99,9440.99,0.00,1149.99
"2023-05-09","60000313",8.20,54517,20075862.78,20075862.78,0.00,2444390.44
"2023-05-09","60000317",9.45,4428,1906891.58,1906891.58,0.00,201593.12
"2023-05-09","60000359",7.36,40199,34597234.74,34597234.74,0.00,4703329.09
"2023-05-09","60033428",7.05,4130,5833490.79,5833490.79,0.00,832794.46
"2023-05-09","60170825",6.18,938,62853.68,62853.68,0.00,10293.66
"2023-05-09","60199053",5.63,718,442562.70,442562.70,0.00,85919.60
"2023-05-09","62050661",2.30,3,69.17,69.17,0.00,30.08
"2023-05-10","60000288",1.00,45,12143.56,12143.56,0.00,12143.56
"2023-05-10","60000292",2.31,1387,69244.27,69244.27,0.00,30049.07
"2023-05-10","60000304",7.72,255,66572.45,66572.45,0.00,8623.89
"2023-05-10","60000305",7.71,69129,19018620.26,19018620.26,0.00,2461977.51
"2023-05-10","60000312",8.21,43,17365.12,17365.12,0.00,2115.17
"2023-05-10","60000313",8.20,50849,18738754.77,18738754.77,0.00,2281398.52
"2023-05-10","60000317",9.46,4035,1732646.60,1732646.60,0.00,183096.23
"2023-05-10","60000359",7.35,37554,32576569.15,32576569.15,0.00,4431422.88
"2023-05-10","60033428",7.06,3933,5734267.79,5734267.79,0.00,818095.35
"2023-05-10","60170825",6.06,1175,77504.82,77504.82,0.00,13031.81
"2023-05-10","60199053",5.60,756,600401.35,600401.35,0.00,120566.21
"2023-05-10","62050661",2.30,8,297.27,297.27,0.00,129.27
"2023-05-11","60000288",1.00,40,11758.14,11758.14,0.00,11758.14
"2023-05-11","60000291",1.00,2,400.00,400.00,0.00,400.00
"2023-05-11","60000292",2.30,1367,70023.46,70023.46,0.00,28844.52
"2023-05-11","60000304",7.72,127,34594.71,34594.71,0.00,4481.49
"2023-05-11","60000305",7.71,67926,18673223.73,18673223.73,0.00,2417388.52
"2023-05-11","60000312",8.21,15,5031.57,5031.57,0.00,612.93
"2023-05-11","60000313",8.20,50712,18604769.13,18604769.13,0.00,2264940.81
"2023-05-11","60000317",9.46,4333,1843056.10,1843056.10,0.00,194820.17
"2023-05-11","60000359",7.36,36455,31318637.84,31318637.84,0.00,4257773.77
"2023-05-11","60033428",7.04,3685,5285920.18,5285920.18,0.00,754317.20
"2023-05-11","60170825",6.56,1266,85400.13,85400.13,0.00,13124.30
"2023-05-11","60199053",5.51,765,502191.41,502191.41,0.00,99670.70
"2023-05-11","62050661",2.30,1,50.00,50.00,0.00,21.74
"2023-05-12","60000288",1.00,71,61628.12,61628.12,0.00,61628.12
"2023-05-12","60000291",1.00,1,200.00,200.00,0.00,200.00
"2023-05-12","60000292",2.31,1458,69629.01,69629.01,0.00,30373.56
"2023-05-12","60000304",7.72,139,35936.25,35936.25,0.00,4655.23
"2023-05-12","60000305",7.71,75142,20259714.24,20259714.24,0.00,2623838.34
"2023-05-12","60000312",8.21,23,7639.41,7639.41,0.00,930.59
"2023-05-12","60000313",8.20,57928,20789668.77,20789668.77,0.00,2531311.98
"2023-05-12","60000317",9.45,4928,2095362.19,2095362.19,0.00,221356.27
"2023-05-12","60000359",7.35,39627,33934550.24,33934550.24,0.00,4619978.04
"2023-05-12","60033428",6.98,4491,6393308.69,6393308.69,0.00,920703.38
"2023-05-12","60170825",6.26,1452,103081.38,103081.38,0.00,16749.29
"2023-05-12","60199053",5.57,782,550090.51,550090.51,0.00,108885.09
"2023-05-12","62050661",2.30,2,77.82,77.82,0.00,33.84
"2023-05-13","60000288",1.00,30,17302.86,17302.86,0.00,17302.86
"2023-05-13","60000292",2.31,1292,66722.40,66722.40,0.00,29286.19
"2023-05-13","60000304",7.72,248,61667.68,61667.68,0.00,7988.52
"2023-05-13","60000305",7.71,65160,17058855.74,17058855.74,0.00,2209015.75
"2023-05-13","60000312",8.21,22,8160.22,8160.22,0.00,993.96
"2023-05-13","60000313",8.20,48556,17252082.76,17252082.76,0.00,2100696.61
"2023-05-13","60000317",9.45,4238,1798670.35,1798670.35,0.00,190114.63
"2023-05-13","60000359",7.35,33930,29148581.05,29148581.05,0.00,3976188.66
"2023-05-13","60033428",7.03,3656,5026744.94,5026744.94,0.00,720650.97
"2023-05-13","60170825",6.30,1929,135629.42,135629.42,0.00,21911.61
"2023-05-13","60199053",5.05,585,453733.85,453733.85,0.00,96019.38
"2023-05-13","62050661",2.30,1,24.44,24.44,0.00,10.63
"2023-05-14","60000288",1.00,45,16737.81,16737.81,0.00,16737.81
"2023-05-14","60000292",2.31,912,46712.12,46712.12,0.00,20460.77
"2023-05-14","60000304",7.71,223,53607.95,53607.95,0.00,6910.11
"2023-05-14","60000305",7.71,56472,14569892.18,14569892.18,0.00,1886209.11
"2023-05-14","60000312",8.21,12,4071.52,4071.52,0.00,495.96
"2023-05-14","60000313",8.20,44810,15799662.48,15799662.48,0.00,1923694.61
"2023-05-14","60000317",9.45,3801,1613989.60,1613989.60,0.00,170398.24
"2023-05-14","60000359",7.35,25683,20990880.88,20990880.88,0.00,2858568.07
"2023-05-14","60033428",7.01,3151,4404456.05,4404456.05,0.00,632381.27
"2023-05-14","60170825",5.80,1559,108132.83,108132.83,0.00,18861.23
"2023-05-14","60199053",5.58,411,297521.59,297521.59,0.00,59091.91
"2023-05-15","60000288",1.00,35,19256.96,19256.96,0.00,19256.96
"2023-05-15","60000292",2.31,1376,64550.05,64550.05,0.00,27750.00
"2023-05-15","60000304",7.72,241,59265.19,59265.19,0.00,7677.36
"2023-05-15","60000305",7.71,69874,18763545.86,18763545.86,0.00,2429309.23
"2023-05-15","60000312",8.21,17,4431.10,4431.10,0.00,539.78
"2023-05-15","60000313",8.20,51491,18514997.90,18514997.90,0.00,2253992.68
"2023-05-15","60000317",9.45,4200,1787163.05,1787163.05,0.00,188770.38
"2023-05-15","60000359",7.35,35770,27754243.73,27754243.73,0.00,3779210.78
"2023-05-15","60033428",7.01,3778,4778450.75,4778450.75,0.00,685964.27
"2023-05-15","60170825",6.12,1686,112373.88,112373.88,0.00,18711.85
"2023-05-15","60199053",5.80,298,213688.55,213688.55,0.00,40618.18
"2023-05-15","62050661",2.30,8,344.81,344.81,0.00,149.93
"2023-05-16","60000288",1.00,45,21996.71,21996.71,0.00,21996.71
"2023-05-16","60000292",2.31,1274,62976.16,62976.16,0.00,26305.83
"2023-05-16","60000304",7.72,163,41381.72,41381.72,0.00,5360.70
"2023-05-16","60000305",7.71,69605,18407606.59,18407606.59,0.00,2382440.85
"2023-05-16","60000312",8.21,19,5934.45,5934.45,0.00,722.85
"2023-05-16","60000313",8.20,50132,17813715.10,17813715.10,0.00,2168728.20
"2023-05-16","60000317",9.45,4286,1827306.63,1827306.63,0.00,193164.53
"2023-05-16","60000359",7.35,36327,26143179.91,26143179.91,0.00,3559371.54
"2023-05-16","60033428",6.98,3718,4445988.42,4445988.42,0.00,639437.17
"2023-05-16","60170825",6.41,1452,95458.04,95458.04,0.00,15241.86
"2023-05-16","60199053",5.77,823,497852.50,497852.50,0.00,98011.19
