"id","order_no","one_id","transaction_time","store_ou_code","store_ou_name","order_type","amount","give_points","pay_points","is_hn","is_on_line","area_type"
121821924,"240331072101070016455478","16818806",2024-03-30 23:23:22,"5234D",黑龙江,销售订单,3785.77,57.00,0.00,海南岛外,线下,境内
121822180,"240331072301070016455479","16818806",2024-03-30 23:26:02,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
121822436,"240331072701070016641903","16818806",2024-03-30 23:28:18,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
121822948,"240331072901070016641905","16818806",2024-03-30 23:31:37,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
121823204,"240331073101070016641906","16818806",2024-03-30 23:33:36,"5234D",黑龙江,销售订单,3902.22,58.00,0.00,海南岛外,线下,境内
121823460,"240331073301070016641907","16818806",2024-03-30 23:35:06,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
121823716,"240331073501070016641908","16818806",2024-03-30 23:36:09,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
121823972,"240331073601070016641909","16818806",2024-03-30 23:40:49,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
121824484,"240331074801390011644559","16614987",2024-03-30 23:50:00,"5234D",黑龙江,销售订单,1307.20,20.00,0.00,海南岛外,线下,境内
121824740,"339324","11382254",2024-03-30 23:53:26,"6702",湖北,销售订单,150.00,2.00,0.00,海南岛外,线下,境内
121824996,"240331075801070016455494","16818806",2024-03-31 00:01:44,"5234D",黑龙江,销售订单,5786.64,87.00,0.00,海南岛外,线下,境内
121825252,"240331075801350022346454","12816907",2024-03-31 00:01:56,"5234D",黑龙江,销售订单,5786.13,87.00,0.00,海南岛外,线下,境内
121825508,"240331080101070016455495","16818806",2024-03-31 00:03:31,"5234D",黑龙江,销售订单,3537.99,53.00,0.00,海南岛外,线下,境内
121825764,"240331080101350022346455","12816907",2024-03-31 00:03:52,"5234D",黑龙江,销售订单,5786.13,87.00,0.00,海南岛外,线下,境内
121826020,"240331080601070016641923","16818806",2024-03-31 00:09:47,"5234D",黑龙江,销售订单,6315.03,95.00,0.00,海南岛外,线下,境内
121826532,"240331081901070016641930","16614987",2024-03-31 00:20:42,"5234D",黑龙江,销售订单,2864.25,43.00,0.00,海南岛外,线下,境内
121833444,LF1297495876058566462,"29959835",2024-03-31 02:26:58,"5234B",浙江,销售订单,259.90,,0.00,海南岛外,线上,境内
121835236,LF1297528809397945722,"16614987",2024-03-31 02:59:38,"5234B",浙江,销售订单,276.45,,102.00,海南岛外,线上,境内
121843428,LF1297613174132002532,"16614987",2024-03-31 04:23:28,"5234B",浙江,销售订单,431.30,,0.00,海南岛外,线上,境内
121846244,"240331123900990014522532","10197301",2024-03-31 04:42:07,"5234D",黑龙江,销售订单,747.84,7.00,0.00,海南岛外,线下,境内
121853412,LF1297722761564655402,"29959835",2024-03-31 06:12:18,"5234B",浙江,销售订单,172.70,,0.00,海南岛外,线上,境内
121854180,"5074240331142232810","12310654",2024-03-31 06:22:46,"6868",广东,销售订单,329.00,3.00,0.00,海南岛内,线下,境内
121859556,"240331151101070017171104","16614987",2024-03-31 07:11:41,"5234D",黑龙江,销售订单,433.20,6.00,0.00,海南岛外,线下,境内
121864420,LF1297822848731055482,"16614987",2024-03-31 07:51:38,"5234B",浙江,销售订单,267.80,,15.00,海南岛外,线上,境内
121868516,LF1297849813408473242,"29959835",2024-03-31 08:18:28,"5234B",浙江,销售订单,174.60,,34.00,海南岛外,线上,境内
121871332,LF1297875006914874822,"11072164",2024-03-31 08:43:11,"5234B",浙江,销售订单,2042.50,,12.00,海南岛外,线上,境内
121876452,"240331173700960042372369","16614987",2024-03-31 09:38:46,"5234D",黑龙江,销售订单,1433.55,22.00,0.00,海南岛外,线下,境内
121879268,LF1297964811157505402,"29959835",2024-03-31 10:12:47,"5234B",浙江,销售订单,267.80,,0.00,海南岛外,线上,境内
121883620,LF1298024999252133242,"11470463",2024-03-31 11:12:12,"5234B",浙江,销售订单,968.20,,15.00,海南岛外,线上,境内
121884644,LF1298032110107680922,"16614987",2024-03-31 11:19:28,"5234B",浙江,销售订单,213.40,,28.00,海南岛外,线上,境内
121886724,"117118427915774505541","10164642",2024-03-30 23:53:30,"7017",北京,销售订单,449.00,,0.00,海南岛内,线上,境内
121900260,LF1298215788913708772,"29959835",2024-03-31 14:21:58,"5234B",浙江,销售订单,342.90,,0.00,海南岛外,线上,境内
121901572,LF1297570599933365702,"11108827",2024-03-31 03:41:05,"3508",四川,销售订单,1812.05,,0.00,海南岛外,线上,境内
121902820,"240331230300950041468646","16614987",2024-03-31 15:04:10,"5234D",黑龙江,销售订单,164.35,2.00,0.00,海南岛外,线下,境内
121903076,"240331230500160013352518","16614987",2024-03-31 15:07:01,"5234C",陕西,销售订单,328.70,5.00,0.00,海南岛外,线下,境内
121905892,LF1298289464883596742,"16614987",2024-03-31 15:40:18,"5234B",浙江,销售订单,368.60,,0.00,海南岛外,线上,境内
121906660,"117118994196033074885","19532033",2024-03-31 15:41:29,"7017",北京,销售订单,2375.00,,0.00,海南岛内,线上,境内
121936900,"392735954188","11046578",2024-03-31 08:27:44,"7069",辽宁,销售订单,259.00,,0.00,海南岛外,线上,境外
121939747,"240331125101390036114359","10245777",2024-03-31 04:52:49,"5234D",黑龙江,销售订单,293.76,3.00,0.00,海南岛外,线下,境内
121944867,"117118646783061442674","26579116",2024-03-31 05:58:44,"7017",北京,销售订单,1599.00,,0.00,海南岛内,线上,境内
121946147,"5042240331141540590","11720613",2024-03-31 06:16:07,"6868",广东,销售订单,390.00,12.00,0.00,海南岛内,线下,境内
121948707,"5043240331144628774","11720613",2024-03-31 06:47:10,"6868",广东,销售订单,325.00,10.00,0.00,海南岛内,线下,境内
121951779,"7036240331150913210","12306858",2024-03-31 07:09:31,"7016",山东,销售订单,1111.44,12.00,0.00,海南岛内,线下,境内
121966627,S63050303240300519,"18700355",2024-03-31 09:38:46,"3512",四川,销售订单,288630.00,4297.00,2141.00,海南岛外,线下,境内
121966883,"701824033117374421195200","11720613",2024-03-31 09:38:48,"7018",四川,销售订单,2286.50,22.00,22.00,海南岛内,线上,境内
121973539,LF1298053599204794522,"10383145",2024-03-31 11:40:53,"5234B",浙江,销售订单,2259.55,,0.00,海南岛外,线上,境内
121979171,"240331210901270030765438","11489415",2024-03-31 13:10:14,"5234D",黑龙江,销售订单,332.16,3.00,0.00,海南岛外,线下,境内
121989923,"117118989218899293115","11720613",2024-03-31 15:30:31,"7017",北京,销售订单,345.00,,22.00,海南岛内,线上,境内
121990947,"117118999522894577307","10239936",2024-03-31 15:46:24,"7017",北京,销售订单,405.00,,0.00,海南岛内,线上,境内
122138436,LF1297447155694306682,"11101776",2024-03-31 01:38:29,"5234B",浙江,销售订单,1059.25,,0.00,海南岛外,线上,境内
122139972,LF1297472917948419812,"29963960",2024-03-31 02:04:07,"5234B",浙江,销售订单,468.15,,0.00,海南岛外,线上,境内
122143812,LF1297524700825603902,"29963960",2024-03-31 02:55:38,"5234B",浙江,销售订单,256.10,,0.00,海南岛外,线上,境内
122145348,LF1297555372931813162,"29963960",2024-03-31 03:25:58,"5234B",浙江,销售订单,3280.20,,0.00,海南岛外,线上,境内
122154564,LF1297674046401727942,"29963960",2024-03-31 05:23:58,"5234B",浙江,销售订单,1542.87,,0.00,海南岛外,线上,境内
122176580,LF1297849861223223082,"29963960",2024-03-31 08:18:44,"5234B",浙江,销售订单,130.00,,34.00,海南岛外,线上,境内
122181956,LF1297918907688214682,"11245128",2024-03-31 09:27:10,"3508",四川,销售订单,1186.24,,0.00,海南岛外,线上,境内
122190148,LF1298021121702289562,"29963960",2024-03-31 11:14:48,"5234B",浙江,销售订单,822.01,,0.00,海南岛外,线上,境内
122199108,LF1298145059358957722,"29963960",2024-03-31 13:12:08,"5234B",浙江,销售订单,245.10,,0.00,海南岛外,线上,境内
122201412,LF1298168208729366682,"29963960",2024-03-31 13:43:17,"5234B",浙江,销售订单,220.00,,0.00,海南岛外,线上,境内
122205764,LF1298255847033720262,"29963960",2024-03-31 15:01:58,"5234B",浙江,销售订单,286.90,,0.00,海南岛外,线上,境内
122206276,LF1298257382820077722,"29963960",2024-03-31 15:03:38,"5234B",浙江,销售订单,299.00,,0.00,海南岛外,线上,境内
122251931,LF1297513761577684422,"11723003",2024-03-31 02:44:19,"5234B",浙江,销售订单,286.00,,0.00,海南岛外,线上,境内
122268571,LF1297706301941436222,"26607246",2024-03-31 05:55:37,"5234B",浙江,销售订单,674.25,,0.00,海南岛外,线上,境内
122270363,"240331140701270030924159","10631770",2024-03-31 06:08:54,"5234D",黑龙江,销售订单,332.16,4.00,0.00,海南岛外,线下,境内
122272923,"240331142401020061159753","10631770",2024-03-31 06:25:16,"5234D",黑龙江,销售订单,1020.48,12.00,0.00,海南岛外,线下,境内
122314651,LF1298125883504152292,"10648523",2024-03-31 12:52:22,"5234B",浙江,销售订单,246.05,,20.00,海南岛外,线上,境内
122357699,LF1296911146292432702,"10343996",2024-03-30 16:45:46,"5234B",浙江,销售订单,432.00,,15.00,海南岛外,线上,境内
122404803,"117118743549376395267","26730696",2024-03-31 08:39:40,"7017",北京,销售订单,485.00,,0.00,海南岛内,线上,境内
122418627,"117118854537019698913","20145326",2024-03-31 11:48:05,"7017",北京,销售订单,440.00,,0.00,海南岛内,线上,境内
122433219,"117119005997019693096","20145326",2024-03-31 15:57:04,"7017",北京,销售订单,2546.60,,0.00,海南岛内,线上,境内
122679811,"701824033101432939128100","12379755",2024-03-30 17:43:54,"7018",四川,销售订单,216.30,2.00,15.00,海南岛内,线上,境内
122691843,"3003240331104111831","11149119",2024-03-31 02:42:26,"6922",深圳,销售订单,3100.00,88.00,0.00,海南岛内,线下,境内
122694147,"3006240331105557066","11149119",2024-03-31 03:00:06,"6922",深圳,销售订单,3067.25,25.00,155.00,海南岛内,线下,境内
122694915,"3077240331110925226","11149119",2024-03-31 03:09:42,"6922",深圳,销售订单,474.60,5.00,25.00,海南岛内,线下,境内
122695427,"3064240331111950981","11149119",2024-03-31 03:20:03,"6922",深圳,销售订单,461.25,6.00,0.00,海南岛内,线下,境内
122704899,"3146240331130941774","11149119",2024-03-31 05:10:30,"6922",深圳,销售订单,228.90,1.00,11.00,海南岛内,线下,境内
122707203,"701824033113380185793700","11149119",2024-03-31 05:38:15,"7018",四川,销售订单,4001.40,46.00,0.00,海南岛内,线上,境内
122710019,"701824033113554087269900","11149119",2024-03-31 05:56:17,"7018",四川,销售订单,2163.85,25.00,0.00,海南岛内,线上,境内
122714883,"240331142500990014522597","32695347",2024-03-31 06:26:34,"5234D",黑龙江,销售订单,15341.27,230.00,0.00,海南岛外,线下,境内
122715651,"701824033114275993913100","11149119",2024-03-31 06:28:12,"7018",四川,销售订单,733.00,16.00,72.00,海南岛内,线上,境内
122715907,"701824033114302793737000","11149119",2024-03-31 06:30:41,"7018",四川,销售订单,192.00,2.00,16.00,海南岛内,线上,境内
122716931,"240331143400990014990921","32695347",2024-03-31 06:38:28,"5234D",黑龙江,销售订单,4360.50,65.00,0.00,海南岛外,线下,境内
122718211,LF1297755863682909562,"29727800",2024-03-31 06:44:56,"5234B",浙江,销售订单,658.95,,0.00,海南岛外,线上,境内
122726915,"240331161800990014522648","32695347",2024-03-31 08:18:34,"5234D",黑龙江,销售订单,10227.51,153.00,0.00,海南岛外,线下,境内
122727171,"240331162000990014522652","32695347",2024-03-31 08:21:17,"5234D",黑龙江,销售订单,25756.02,386.00,0.00,海南岛外,线下,境内
122736410,"117118632654472023837","10777860",2024-03-31 05:34:55,"7017",北京,销售订单,4999.00,,0.00,海南岛内,线上,境内
122741763,LF1298048547920367332,"29727800",2024-03-31 11:35:38,"5234B",浙江,销售订单,376.00,,0.00,海南岛外,线上,境内
122744858,"117118676357876886318","10713422",2024-03-31 06:47:47,"7017",北京,销售订单,464.55,,0.00,海南岛内,线上,境内
122749955,LF1298152887439855402,"29727800",2024-03-31 13:19:18,"5234B",浙江,销售订单,503.20,,0.00,海南岛外,线上,境内
122750211,LF1298153686538735332,"29727800",2024-03-31 13:20:03,"5234B",浙江,销售订单,658.95,,0.00,海南岛外,线上,境内
122758403,LF1298248290743095082,"29727800",2024-03-31 14:54:09,"5234B",浙江,销售订单,597.95,,0.00,海南岛外,线上,境内
122775834,LF1298046216893894442,"10205255",2024-03-31 11:33:21,"5234B",浙江,销售订单,306.50,,0.00,海南岛外,线上,境内
122873082,LF1297758063344012742,"10258033",2024-03-31 06:47:04,"5234B",浙江,销售订单,7611.90,,0.00,海南岛外,线上,境内
122879482,"117118709060635482897","26610160",2024-03-31 07:45:29,"7017",北京,销售订单,251.25,,0.00,海南岛内,线上,境内
122887930,"240331164801270030924312","10848931",2024-03-31 08:49:18,"5234D",黑龙江,销售订单,672.00,7.00,0.00,海南岛外,线下,境内
122923770,LF1298295844252208582,"4114813",2024-03-31 15:41:11,"5234B",浙江,销售订单,546.55,,0.00,海南岛外,线上,境内
122980795,"240331060300950041785609","10822895",2024-03-30 22:03:50,"5234D",黑龙江,销售订单,881.28,11.00,0.00,海南岛外,线下,境内
122998459,"701824033112022672626800","20301221",2024-03-31 04:02:47,"7018",四川,销售订单,2000.00,19.00,0.00,海南岛内,线上,境内
123040443,"240331205201230030019947","10310284",2024-03-31 12:56:13,"5234D",黑龙江,销售订单,390.72,4.00,0.00,海南岛外,线下,境内
123421313,"240331090200960042441479","10453202",2024-03-31 01:04:01,"5234D",黑龙江,销售订单,1549.44,15.00,0.00,海南岛外,线下,境内
123426945,"6145240331104108439","11023662",2024-03-31 02:41:28,"6132",湖南,销售订单,533.52,6.00,13.00,海南岛内,线下,境内
123427713,LF1297521598383050182,"11023662",2024-03-31 02:52:02,"5234B",浙江,销售订单,1385.10,,0.00,海南岛外,线上,境内
123427969,LF1297521509799120702,"11811449",2024-03-31 02:52:10,"5234B",浙江,销售订单,166.50,,0.00,海南岛外,线上,境内
123435137,"117118599057791877686","26706615",2024-03-31 04:38:58,"7017",北京,销售订单,3236.00,,0.00,海南岛内,线上,境内
123435649,"117118599507791876294","26706615",2024-03-31 04:40:54,"7017",北京,销售订单,230.00,,0.00,海南岛内,线上,境内
123452090,"5031240331113559007","10138067",2024-03-31 03:38:12,"6868",广东,销售订单,5688.30,52.00,0.00,海南岛内,线下,境内
123453626,"5045240331114638121","10138067",2024-03-31 03:47:03,"6868",广东,销售订单,1164.00,12.00,52.00,海南岛内,线下,境内
123456954,"240331115800970049254648","10659940",2024-03-31 04:00:16,"5234D",黑龙江,销售订单,793.25,12.00,0.00,海南岛外,线下,境内
123457210,"5050240331120359181","10138067",2024-03-31 04:04:33,"6868",广东,销售订单,630.00,7.00,12.00,海南岛内,线下,境内
123460282,"5340240331122557220","10138067",2024-03-31 04:26:09,"6868",广东,销售订单,202.64,2.00,0.00,海南岛内,线下,境内
123460737,"392734987650","12348788",2024-03-31 08:13:01,"7069",辽宁,销售订单,650.00,,0.00,海南岛外,线上,境外
123461818,"6428240331124358752","11903875",2024-03-31 04:44:36,"6132",湖南,销售订单,2591.25,24.00,0.00,海南岛内,线下,境内
123462586,"6428240331124522581","11903875",2024-03-31 04:46:17,"6132",湖南,销售订单,4053.00,37.00,24.00,海南岛内,线下,境内
123463098,"240331124500160012978097","10314485",2024-03-31 04:47:04,"5234C",陕西,销售订单,381.12,4.00,0.00,海南岛外,线下,境内
123465914,"5643240331130305530","10138067",2024-03-31 05:03:22,"6868",广东,销售订单,768.75,8.00,9.00,海南岛内,线下,境内
123475130,"701824033114410495457000","10138067",2024-03-31 06:41:23,"7018",四川,销售订单,598.00,7.00,0.00,海南岛内,线上,境内
123481729,LF1298079269854905722,"12373450",2024-03-31 12:06:21,"5234B",浙江,销售订单,1539.70,,57.00,海南岛外,线上,境内
123491514,"240331162401230030019887","10659940",2024-03-31 08:25:31,"5234D",黑龙江,销售订单,285.00,4.00,0.00,海南岛外,线下,境内
123494529,LF1298207338901098212,"11478039",2024-03-31 14:13:17,"5234B",浙江,销售订单,679.70,,0.00,海南岛外,线上,境内
123505338,"240331175501270030685917","10659940",2024-03-31 09:56:16,"5234D",黑龙江,销售订单,910.10,14.00,0.00,海南岛外,线下,境内
123505594,"240331175600160013352481","10659940",2024-03-31 09:57:02,"5234C",陕西,销售订单,302.10,5.00,0.00,海南岛外,线下,境内
123518394,"240331200701020097296807","10659940",2024-03-31 12:09:27,"5234D",黑龙江,销售订单,1622.60,24.00,0.00,海南岛外,线下,境内
123518650,"240331201201270030685940","10659940",2024-03-31 12:13:37,"5234D",黑龙江,销售订单,164.35,2.00,0.00,海南岛外,线下,境内
123525818,"240331213700160013352500","10659940",2024-03-31 13:39:14,"5234C",陕西,销售订单,1079.20,16.00,0.00,海南岛外,线下,境内
123531962,"701824033122314958628700","10138067",2024-03-31 14:32:02,"7018",四川,销售订单,753.75,8.00,0.00,海南岛内,线上,境内
123702947,LF1297667406147178212,"19965641",2024-03-31 05:17:14,"5234B",浙江,销售订单,943.35,,0.00,海南岛外,线上,境内
123703715,"240331132701270030924142","10343589",2024-03-31 05:28:51,"5234D",黑龙江,销售订单,198.72,2.00,0.00,海南岛外,线下,境内
123710627,"117118665806521197861","26762420",2024-03-31 06:30:22,"7017",北京,销售订单,2799.00,,0.00,海南岛内,线上,境内
123716771,"240331150001020061159772","11314614",2024-03-31 07:02:28,"5234D",黑龙江,销售订单,3520.80,35.00,0.00,海南岛外,线下,境内
123725475,"240331162800950041785771","10721769",2024-03-31 08:30:26,"5234D",黑龙江,销售订单,2165.76,22.00,0.00,海南岛外,线下,境内
123748515,LF1298180771508473662,"11610305",2024-03-31 13:47:07,"5234B",浙江,销售订单,2370.70,,0.00,海南岛外,线上,境内
123752611,"240331223001230017954065","11196012",2024-03-31 14:31:52,"5234D",黑龙江,销售订单,305.28,3.00,0.00,海南岛外,线下,境内
123753123,"240331223101230017954066","11196012",2024-03-31 14:32:28,"5234D",黑龙江,销售订单,305.28,3.00,0.00,海南岛外,线下,境内
123757219,"240331230501020097296870","10526717",2024-03-31 15:09:58,"5234D",黑龙江,销售订单,5029.65,50.00,0.00,海南岛外,线下,境内
123759523,LF1298296759617113542,"10354116",2024-03-31 15:42:05,"5234B",浙江,销售订单,519.15,,0.00,海南岛外,线上,境内
123824187,"7033240331094903414","11730263",2024-03-31 01:50:40,"7016",山东,销售订单,16636.78,177.00,83.00,海南岛内,线下,境内
123845435,"240331142601270030685799","11100161",2024-03-31 06:28:00,"5234D",黑龙江,销售订单,719.04,7.00,0.00,海南岛外,线下,境内
123849531,"240331151001020097109505","10883780",2024-03-31 07:12:33,"5234D",黑龙江,销售订单,4131.95,41.00,0.00,海南岛外,线下,境内
123854139,LF1297831098591563492,"10516204",2024-03-31 07:59:30,"5234B",浙江,销售订单,671.65,,0.00,海南岛外,线上,境内
123880763,LF1298085902391791422,"11669642",2024-03-31 12:12:52,"5234B",浙江,销售订单,1077.81,,0.00,海南岛外,线上,境内
123891259,"6411240331222911075","11203066",2024-03-31 14:29:25,"6132",湖南,销售订单,357.00,4.00,0.00,海南岛内,线下,境内
123892924,"392688794208","11006398",2024-03-31 02:33:12,"7069",辽宁,销售订单,647.00,,0.00,海南岛外,线上,境外
123893436,"392672434208","11006398",2024-03-31 02:37:56,"7069",辽宁,销售订单,133.00,,0.00,海南岛外,线上,境外
123916220,"240331133401240034847747","10614138",2024-03-31 06:09:17,"5234D",黑龙江,销售订单,395.52,4.00,0.00,海南岛外,线下,境内
123919548,"240331142700960042441538","10284094",2024-03-31 06:32:35,"5234D",黑龙江,销售订单,8787.75,88.00,0.00,海南岛外,线下,境内
123944892,"6124240331185920686","10765333",2024-03-31 10:59:51,"6132",湖南,销售订单,1800.00,17.00,0.00,海南岛内,线下,境内
124111774,LF1297324191451795172,"11259796",2024-03-30 23:37:15,"3508",四川,销售订单,1095.10,,0.00,海南岛外,线上,境内
124141982,"0213240331142414706","10388233",2024-03-31 06:24:46,"6868",广东,销售订单,589.50,6.00,116.00,海南岛内,线下,境内
124159134,"192817","10531343",2024-03-31 08:28:29,"6826",吉林,销售订单,4732.50,47.00,0.00,海南岛外,线下,境内
124165790,"240331171901230030019898","10229019",2024-03-31 09:21:35,"5234D",黑龙江,销售订单,358.08,4.00,0.00,海南岛外,线下,境内
124183966,"6420240331204733450","13721266",2024-03-31 12:48:24,"6132",湖南,销售订单,42400.00,421.00,0.00,海南岛内,线下,境内
124184734,"0185240331210036972","10388233",2024-03-31 13:02:04,"6868",广东,销售订单,405.00,4.00,0.00,海南岛内,线下,境内
124186782,LF1298151595426451242,"11468246",2024-03-31 13:17:57,"5234B",浙江,销售订单,175.00,,0.00,海南岛外,线上,境内
124197851,LF1297521639990316772,"11337068",2024-03-31 02:52:26,"5234B",浙江,销售订单,329.80,,0.00,海南岛外,线上,境内
124231899,"3051240331154808850","11165380",2024-03-31 07:49:18,"6922",深圳,销售订单,1296.00,12.00,0.00,海南岛内,线下,境内
124285502,LF1297458712008543972,"10328965",2024-03-31 01:49:35,"5234B",浙江,销售订单,531.80,,29.00,海南岛外,线上,境内
124288764,"240331184501020061159856","12429589",2024-03-31 10:46:38,"5234D",黑龙江,销售订单,254.69,3.00,0.00,海南岛外,线下,境内
124289276,"240331185801020061159865","12429589",2024-03-31 10:58:50,"5234D",黑龙江,销售订单,465.60,5.00,0.00,海南岛外,线下,境内
124293116,"0336240331194359305","10614952",2024-03-31 11:44:28,"6868",广东,销售订单,21420.00,214.00,0.00,海南岛内,线下,境内
124294206,"240331121501260030432742","10897269",2024-03-31 04:16:31,"5234D",黑龙江,销售订单,370.56,4.00,0.00,海南岛外,线下,境内
124295742,"240331123901230017953981","33337357",2024-03-31 04:40:35,"5234D",黑龙江,销售订单,423.36,4.00,0.00,海南岛外,线下,境内
124331075,"240331051300950041468303","20122930",2024-03-30 21:15:04,"5234D",黑龙江,销售订单,332.16,4.00,0.00,海南岛外,线下,境内
124331331,"240331051500950041785581","20122930",2024-03-30 21:17:02,"5234D",黑龙江,销售订单,660.48,7.00,0.00,海南岛外,线下,境内
124336707,"240331084600960042372242","10873107",2024-03-31 00:48:26,"5234D",黑龙江,销售订单,446.40,4.00,0.00,海南岛外,线下,境内
124336963,"240331085100400088678748","10873107",2024-03-31 00:52:18,"5234D",黑龙江,销售订单,723.95,7.00,0.00,海南岛外,线下,境内
124343875,LF1297527181840305892,"18867984",2024-03-31 02:57:58,"5234B",浙江,销售订单,2218.89,,0.00,海南岛外,线上,境内
124349246,"240331223601270030924525","10264450",2024-03-31 14:36:44,"5234D",黑龙江,销售订单,694.08,7.00,0.00,海南岛外,线下,境内
124360771,"701824033113234983484500","20423912",2024-03-31 05:24:22,"7018",四川,销售订单,1522.50,15.00,0.00,海南岛内,线上,境内
124364867,LF1297703870587211562,"18867984",2024-03-31 05:53:29,"5234B",浙江,销售订单,1008.92,,0.00,海南岛外,线上,境内
124383555,"392737362433","11614958",2024-03-31 08:47:48,"7069",辽宁,销售订单,324.00,,0.00,海南岛外,线上,境外
124393283,LF1297993231593639722,"18867984",2024-03-31 10:40:57,"5234B",浙江,销售订单,907.64,,0.00,海南岛外,线上,境内
124395075,LF1298017790921363262,"18867984",2024-03-31 11:05:19,"5234B",浙江,销售订单,1279.25,,0.00,海南岛外,线上,境内
124403779,LF1298129252033580862,"18867984",2024-03-31 12:55:58,"5234B",浙江,销售订单,2645.09,,0.00,海南岛外,线上,境内
124404035,LF1298129422993640902,"18867984",2024-03-31 12:56:15,"5234B",浙江,销售订单,1240.45,,0.00,海南岛外,线上,境内
124507138,LF1298309019399704382,"11624857",2024-03-31 15:54:46,"5234B",浙江,销售订单,760.00,,0.00,海南岛外,线上,境内
124538979,"240331072801090031556819","10279437",2024-03-30 23:32:57,"5234D",黑龙江,销售订单,3533.94,35.00,0.00,海南岛外,线下,境内
124541539,"117118448716877166408","26460690",2024-03-31 00:28:13,"7017",北京,销售订单,230.00,,0.00,海南岛内,线上,境内
124550499,LF1297525687829139242,"10880961",2024-03-31 02:56:07,"5234B",浙江,销售订单,216.72,,0.00,海南岛外,线上,境内
124552035,"240331110700960042134235","32479516",2024-03-31 03:09:22,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124552547,"240331110900960042134236","32479516",2024-03-31 03:11:38,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124552803,"240331111300960042441505","32479516",2024-03-31 03:14:54,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124555107,"240331113800960042372282","32479516",2024-03-31 03:40:39,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124555363,"240331113900960042441510","32479516",2024-03-31 03:41:17,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124556131,"240331114500960042372284","32479516",2024-03-31 03:47:38,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124556387,"240331114800960042372286","32479516",2024-03-31 03:50:04,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124556643,"240331115200960042441515","32479516",2024-03-31 03:53:22,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124557155,"240331115500960042372290","32479516",2024-03-31 03:56:42,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124558179,"240331115700960042134244","32479516",2024-03-31 04:01:03,"5234D",黑龙江,销售订单,6350.18,93.00,131.00,海南岛外,线下,境内
124558691,"240331120800960042073466","32479516",2024-03-31 04:11:34,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124559203,"240331121000960042134249","32479516",2024-03-31 04:15:28,"5234D",黑龙江,销售订单,4451.13,66.00,61.00,海南岛外,线下,境内
124559715,"240331121600960042134250","32479516",2024-03-31 04:17:42,"5234D",黑龙江,销售订单,4795.70,71.00,40.00,海南岛外,线下,境内
124563299,"240331124600960042073471","32479516",2024-03-31 04:47:45,"5234D",黑龙江,销售订单,3938.13,55.00,280.00,海南岛外,线下,境内
124566883,"240331132400960042441527","32479516",2024-03-31 05:27:26,"5234D",黑龙江,销售订单,5757.83,82.00,270.00,海南岛外,线下,境内
124570979,"240331140400960042372302","32479516",2024-03-31 06:06:44,"5234D",黑龙江,销售订单,4127.94,60.00,104.00,海南岛外,线下,境内
124572003,"240331140800960042441530","32479516",2024-03-31 06:10:33,"5234D",黑龙江,销售订单,6240.65,93.00,21.00,海南岛外,线下,境内
124573283,"240331141500960042441533","32479516",2024-03-31 06:17:18,"5234D",黑龙江,销售订单,3932.15,55.00,274.00,海南岛外,线下,境内
124573539,"240331141700960042441534","32479516",2024-03-31 06:20:03,"5234D",黑龙江,销售订单,4612.64,66.00,223.00,海南岛外,线下,境内
124573795,"240331142300960042441537","32479516",2024-03-31 06:24:52,"5234D",黑龙江,销售订单,3932.15,55.00,274.00,海南岛外,线下,境内
124574307,"240331143100960042372312","32479516",2024-03-31 06:33:11,"5234D",黑龙江,销售订单,3932.15,55.00,274.00,海南岛外,线下,境内
124574819,"240331143900200017402262","10273332",2024-03-31 06:44:45,"5234C",陕西,销售订单,7712.96,116.00,0.00,海南岛外,线下,境内
124575843,"240331144500200017402264","10273332",2024-03-31 06:51:37,"5234C",陕西,销售订单,12717.72,191.00,0.00,海南岛外,线下,境内
124576099,LF1297763027218910662,"10570233",2024-03-31 06:51:55,"5234B",浙江,销售订单,389.00,,0.00,海南岛外,线上,境内
124576355,"240331145100960042372329","32479516",2024-03-31 06:53:03,"5234D",黑龙江,销售订单,3932.15,55.00,274.00,海南岛外,线下,境内
